RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned
3496,15787161,Pisani,591,Germany,Male,46,4,129269.27,1,1,0,163504.33,0,0,1,GOLD,290
3985,15695225,Sun,834,Spain,Male,38,8,0.0,2,1,1,66485.26,0,0,3,GOLD,539
1766,15770101,Millar,766,Germany,Male,43,6,112088.04,2,1,1,36706.56,0,0,5,DIAMOND,306
7461,15622083,Paterson,647,Germany,Male,30,6,143138.91,2,1,0,2955.46,0,0,3,PLATINUM,896
4135,15684147,Palerma,678,France,Male,43,5,102338.19,1,1,1,79649.62,0,0,3,PLATINUM,859
7131,15801473,Moore,599,Germany,Male,33,2,51949.95,2,1,0,85045.92,0,0,3,DIAMOND,541
2368,15682600,Lo,620,Germany,Male,39,9,159492.79,1,1,0,80582.34,1,1,1,PLATINUM,637
7316,15593345,Bradbury,502,Germany,Female,33,6,125241.17,2,1,1,158736.07,0,0,2,DIAMOND,742
4095,15760880,Edman,513,France,Male,29,10,0.0,2,0,1,25514.77,0,0,5,GOLD,536
5942,15791030,Edwards,612,France,Female,33,0,64900.32,2,1,0,102426.12,0,0,3,PLATINUM,955
5872,15709920,Burke,479,France,Female,33,2,208165.53,1,0,0,50774.81,1,1,5,PLATINUM,765
5184,15621440,Soto,694,France,Male,38,1,0.0,2,0,1,156858.2,0,0,5,PLATINUM,918
5134,15668104,Kerr,479,Spain,Male,37,6,118433.94,1,0,1,160060.9,0,0,2,GOLD,956
5038,15814923,Sullivan,606,Spain,Male,38,7,128578.52,1,1,1,193878.51,0,0,4,SILVER,260
4067,15736154,Gallo,823,France,Female,44,1,0.0,2,0,1,182495.7,0,0,2,SILVER,639
7648,15674583,Trevisani,768,France,Male,25,0,78396.08,1,1,1,8316.19,0,0,5,DIAMOND,495
4458,15743617,Chesnokova,713,Germany,Male,47,1,95994.98,1,1,0,197529.23,0,0,5,GOLD,757
515,15682048,Pisano,605,France,Female,51,3,136188.78,1,1,1,67110.59,1,1,1,PLATINUM,683
9322,15686099,Ruse,563,Spain,Male,61,1,82182.1,1,1,0,106826.92,1,1,1,GOLD,401
5468,15581237,Biryukova,573,Spain,Male,33,1,160777.9,1,1,1,149536.15,0,0,5,PLATINUM,409
9383,15665634,Campbell,645,France,Female,38,7,59568.57,1,1,1,167723.25,0,0,3,GOLD,902
934,15737795,Scott,512,Spain,Male,36,1,0.0,1,0,1,135482.26,1,1,4,PLATINUM,795
1478,15732175,Bruno,776,France,Male,37,2,0.0,1,0,1,8065.0,0,0,3,SILVER,846
3137,15617877,Jessop,607,France,Male,44,0,0.0,2,1,1,81140.09,0,0,4,DIAMOND,430
4188,15677785,Stevenson,656,Spain,Male,32,5,136963.12,1,1,0,133814.28,0,0,1,GOLD,995
7302,15702149,Fomin,767,Germany,Female,33,1,144753.21,1,1,1,132480.75,0,0,1,GOLD,541
981,15624729,Tsao,594,France,Male,27,0,197041.8,1,0,0,151912.49,0,0,2,PLATINUM,690
6013,15654183,Aitken,738,France,Female,26,3,0.0,2,1,0,67484.16,0,0,4,SILVER,656
535,15567832,Shih,550,France,Female,40,7,114354.95,1,1,0,54018.93,0,0,1,GOLD,951
1777,15674851,T'ien,622,France,Male,38,5,0.0,2,0,0,105295.77,0,0,1,SILVER,773
1887,15566958,Li Fonti,667,Spain,Male,39,7,167557.12,1,1,1,41183.02,0,0,1,DIAMOND,385
2000,15567399,Enderby,633,Germany,Male,43,3,144164.29,1,1,1,158646.46,0,0,1,SILVER,918
1205,15650098,Baranova,630,France,Female,40,7,0.0,2,1,1,34453.17,0,0,4,GOLD,777
6574,15690332,Wang,647,Germany,Male,35,3,192407.97,1,1,1,40145.28,0,0,3,DIAMOND,962
5154,15692259,Baresi,695,France,Female,29,9,0.0,2,1,0,111565.45,0,0,2,DIAMOND,903
6405,15745399,Marino,649,Spain,Female,49,2,0.0,1,1,0,84863.85,1,1,3,DIAMOND,226
4113,15763107,Little,700,France,Female,30,9,0.0,1,1,1,174971.64,0,0,4,DIAMOND,894
3732,15568573,Graham,554,Germany,Female,51,7,105701.91,1,0,1,179797.79,1,1,1,DIAMOND,999
5515,15773283,Dennis,641,France,Male,65,6,38340.02,1,1,0,32607.77,1,1,3,DIAMOND,537
7155,15659100,Lane,605,France,Male,33,9,128152.82,1,0,0,147822.81,0,0,1,DIAMOND,432
5599,15631871,Kelly,616,Germany,Female,57,7,116936.81,1,1,1,104379.36,0,0,2,PLATINUM,336
6143,15677550,Folliero,755,France,Female,38,1,0.0,2,1,0,20734.81,0,0,4,GOLD,644
4743,15762134,Liang,506,Germany,Male,59,8,119152.1,2,1,1,170679.74,0,0,2,SILVER,979
4237,15669945,Jackson,492,France,Male,35,4,141359.37,2,1,0,39519.53,0,0,3,PLATINUM,807
6692,15651389,Kay,561,Spain,Male,24,8,143656.55,1,0,1,180932.46,0,0,1,DIAMOND,689
8225,15804937,Cambage,702,France,Male,50,3,0.0,2,0,0,94949.84,0,0,4,GOLD,726
7777,15685243,Jamieson,736,France,Female,63,10,0.0,2,0,1,502.7,0,0,4,SILVER,663
1828,15740104,Tuan,425,Spain,Female,22,7,169649.73,2,0,1,136365.0,1,1,2,GOLD,619
6352,15794472,Brookes,553,France,Female,27,3,0.0,2,0,0,159800.16,0,0,5,GOLD,300
8436,15605072,Douglas,638,France,Female,43,3,145860.98,1,1,1,142763.51,1,1,3,GOLD,578
2945,15798850,Goddard,576,France,Male,32,7,0.0,2,1,0,4660.91,0,0,5,PLATINUM,722
7668,15606554,Douglas,797,France,Male,29,1,0.0,1,0,1,149991.32,0,0,5,GOLD,752
4675,15689492,Benjamin,850,Germany,Male,41,1,176958.46,2,0,1,125806.3,0,0,2,GOLD,751
5132,15707479,Fan,664,France,Male,40,7,125608.72,1,1,0,122073.48,0,0,2,PLATINUM,458
3480,15743714,Ch'ien,468,France,Male,46,7,91443.75,1,1,0,10958.18,0,0,1,GOLD,748
3780,15694160,Sagese,624,France,Male,37,0,0.0,2,0,0,112104.55,0,0,5,GOLD,925
4810,15662238,Davis,822,France,Male,37,3,105563.0,1,1,0,182624.93,0,0,5,DIAMOND,463
2106,15615096,Costa,492,France,Female,31,7,0.0,2,1,1,49463.44,0,0,2,SILVER,783
2972,15782530,Bruce,681,Spain,Male,30,2,111093.01,1,1,0,68985.99,0,0,5,PLATINUM,691
6998,15689061,Davey,611,France,Male,68,5,82547.11,2,1,1,146448.01,0,0,3,GOLD,631
8982,15685805,Ginikanwa,673,Spain,Female,35,6,0.0,2,1,0,98618.79,0,0,5,SILVER,222
4676,15602405,Ryrie,703,Germany,Female,38,9,99167.54,1,1,0,65720.92,0,0,4,GOLD,786
4746,15655410,Hinton,768,Germany,Male,49,1,133384.66,1,1,0,102397.22,1,1,2,PLATINUM,684
748,15587535,Onyemauchechukwu,450,Spain,Female,46,5,177619.71,1,1,0,54227.06,0,0,1,GOLD,238
4011,15685654,Allan,514,Spain,Male,66,9,0.0,2,1,1,14234.31,0,0,5,PLATINUM,383
5623,15766649,Vincent,670,France,Male,38,10,89416.99,1,0,0,144275.39,0,0,3,SILVER,757
768,15677921,Bobrov,720,Germany,Male,60,9,115920.62,2,0,0,157552.08,1,1,1,PLATINUM,274
67,15696061,Brownless,581,Germany,Female,34,1,101633.04,1,1,0,110431.51,0,1,3,PLATINUM,469
4009,15612505,Joseph,835,Spain,Male,45,3,100212.13,1,1,0,152577.62,0,0,2,GOLD,398
9985,15696175,Echezonachukwu,602,Germany,Male,35,7,90602.42,2,1,1,51695.41,0,1,3,GOLD,764
6789,15800268,Costa,825,Germany,Male,37,6,118050.79,1,0,1,52301.15,0,0,5,SILVER,822
3827,15751774,Monnier,774,France,Male,76,4,112510.89,1,1,1,143133.18,0,0,3,DIAMOND,914
5057,15690958,Cantrell,767,Germany,Male,23,2,139542.82,1,0,1,28038.28,0,0,3,DIAMOND,347
8837,15662483,Ko,850,France,Male,43,7,0.0,2,1,1,173851.11,0,0,3,DIAMOND,368
6920,15599084,Hopwood,782,France,Male,33,7,191523.09,1,1,1,167058.75,0,0,4,DIAMOND,763
8528,15586931,Hunter,694,Spain,Male,39,3,0.0,1,1,1,95625.03,0,0,3,SILVER,550
2762,15573280,Gallagher,646,Germany,Male,50,6,145295.31,2,1,1,27814.74,0,0,3,GOLD,561
4015,15597914,Evdokimov,641,Germany,Female,51,2,117306.69,4,1,1,26912.72,1,1,4,DIAMOND,300
6759,15624975,Angelo,693,Spain,Male,28,1,145118.83,1,0,1,77742.38,0,0,5,GOLD,944
6441,15772559,Burrows,790,France,Female,47,10,148636.21,1,0,1,16119.96,1,1,4,DIAMOND,538
2007,15745543,Hughes,687,France,Male,39,7,0.0,2,1,0,26848.25,0,0,1,PLATINUM,895
8711,15683522,Kennedy,678,Germany,Female,37,2,113383.07,1,1,1,135123.96,0,0,2,DIAMOND,767
1842,15788539,Foxall,501,France,Female,34,3,107747.57,1,1,0,9249.36,0,0,5,GOLD,396
7696,15629985,Eidson,723,Germany,Female,47,10,90450.0,2,0,0,103379.31,1,1,5,GOLD,244
404,15732674,Fennell,443,Spain,Male,36,6,70438.01,2,0,1,56937.43,0,0,4,GOLD,858
2287,15640161,Calabrese,618,Germany,Male,44,5,157955.83,2,0,0,139297.71,0,0,5,GOLD,668
1631,15634950,Obiajulu,657,Germany,Male,57,8,107174.58,1,1,1,126369.55,1,1,2,SILVER,288
9292,15679804,Esquivel,636,France,Male,36,5,117559.05,2,1,1,111573.3,0,0,4,SILVER,302
356,15739438,Reed,539,France,Male,30,0,0.0,2,1,0,160979.66,0,0,4,DIAMOND,231
4534,15607275,Ch'ang,850,Spain,Male,39,6,206014.94,2,0,1,42774.84,1,1,5,PLATINUM,748
8012,15723437,Sal,701,France,Female,35,2,0.0,2,1,1,65765.22,0,0,5,PLATINUM,939
1872,15734999,Stephenson,634,Spain,Male,36,2,85996.19,1,1,0,15887.68,0,0,4,SILVER,552
9568,15696733,McKenzie,724,France,Male,29,4,0.0,1,1,0,8982.75,0,0,5,GOLD,881
3541,15646726,Crawford,672,France,Male,43,5,0.0,1,0,0,63833.09,0,0,4,GOLD,333
8891,15788723,McIntyre,599,Germany,Female,49,10,143888.22,2,1,1,166236.38,1,1,4,SILVER,383
6121,15636423,Lei,715,France,Male,40,7,0.0,1,1,1,141359.11,0,0,5,GOLD,776
2193,15761763,Jamieson,845,France,Male,33,8,164385.53,1,1,0,150664.97,0,0,5,GOLD,588
8923,15624703,Okonkwo,550,Germany,Male,35,9,129847.75,2,1,0,197325.4,0,0,2,SILVER,921
143,15628145,Forwood,682,France,Female,43,5,125851.93,1,1,1,193318.33,0,0,4,GOLD,462
453,15710825,Ch'en,592,Spain,Male,31,7,110071.1,1,0,0,43921.36,0,0,3,GOLD,702
878,15800228,Bednall,652,Spain,Female,42,4,0.0,2,1,1,38152.01,0,0,5,GOLD,230
2224,15615575,Vial,722,France,Male,34,8,0.0,2,1,1,133447.49,0,0,1,DIAMOND,523
4074,15634143,Onyemauchechi,581,Spain,Male,30,0,53291.86,1,0,0,196582.28,0,0,1,PLATINUM,314
6826,15615477,Ignatyeva,529,Spain,Female,44,1,0.0,2,0,0,14161.3,0,0,4,DIAMOND,786
4016,15631603,Ponomaryova,813,France,Male,32,1,122889.88,1,1,1,26476.18,0,0,3,DIAMOND,622
8251,15688865,Wade,850,France,Female,35,9,0.0,2,0,0,25329.48,0,0,1,SILVER,998
9855,15752650,Saad,681,Spain,Female,37,6,121231.39,1,1,1,146366.08,0,0,4,GOLD,271
7126,15748432,Arcuri,746,France,Female,32,4,0.0,2,1,1,72909.75,0,0,3,DIAMOND,468
2036,15799825,Bentley,583,France,Female,44,8,0.0,2,1,1,27431.62,0,0,4,DIAMOND,837
6101,15720463,Ho,796,France,Male,30,2,137262.71,2,1,0,62905.29,0,0,1,SILVER,935
6216,15597610,Stevens,553,Spain,Male,41,6,144974.55,1,1,1,19344.92,0,0,1,PLATINUM,699
9090,15676526,Bentley,608,France,Female,34,4,88772.87,1,1,1,168822.01,0,0,1,GOLD,626
9337,15594450,Tomlinson,695,France,Male,49,9,159458.53,1,1,0,135841.35,0,0,5,GOLD,360
558,15634844,Miller,598,Germany,Male,41,3,91536.93,1,1,0,191468.78,1,1,1,SILVER,980
9866,15691950,Parry,591,France,Male,49,3,0.0,2,1,0,50123.44,0,0,2,GOLD,560
9788,15752626,Genovese,553,France,Male,32,7,64082.09,1,0,1,109159.58,0,0,4,SILVER,353
7590,15620832,Dean,723,France,Female,35,0,0.0,2,0,1,61290.99,0,0,1,GOLD,996
8239,15672905,Sani,679,Spain,Female,40,7,0.0,2,1,1,163757.29,0,0,2,GOLD,610
5098,15568238,Diaz,650,Spain,Male,20,8,0.0,2,1,1,113469.65,0,0,4,PLATINUM,776
2959,15814004,Fyodorova,589,France,Male,29,2,0.0,2,0,1,98320.27,0,0,5,DIAMOND,885
9362,15641773,Browne,580,Germany,Male,45,2,179334.83,2,1,1,169303.65,0,0,5,SILVER,928
838,15589488,Ch'eng,686,Germany,Female,56,5,111642.08,1,1,1,80553.87,0,0,5,DIAMOND,799
3860,15694450,Bianchi,677,France,Male,42,5,99580.13,1,1,0,21007.96,0,0,1,GOLD,627
2566,15596088,Fanucci,705,France,Female,50,4,77065.9,2,0,1,145159.26,0,0,4,PLATINUM,726
6606,15645029,Knowles,771,Spain,Female,33,5,0.0,2,1,0,8673.43,0,0,5,SILVER,288
8789,15603247,Bruner,743,Germany,Female,35,1,146781.24,1,1,0,189307.7,0,0,2,DIAMOND,273
4625,15710543,Okwuoma,629,France,Male,46,1,130666.2,1,1,1,161125.67,1,1,1,SILVER,586
6660,15584749,Humphries,668,Germany,Male,39,4,79896.0,1,1,0,38466.39,0,0,4,GOLD,453
9831,15738224,Lin,593,France,Male,32,6,99162.29,1,1,0,128384.11,0,0,5,PLATINUM,501
4012,15732307,Lavrentiev,694,Germany,Male,33,4,124067.32,1,1,1,77906.87,0,0,5,DIAMOND,769
3781,15685290,Wall,595,Germany,Male,46,5,142360.62,2,1,0,48421.4,1,1,5,DIAMOND,973
6977,15785488,Palmer,701,Spain,Female,39,9,0.0,2,1,1,110043.88,0,0,1,GOLD,693
5066,15775709,Nucci,832,France,Female,27,10,98590.25,1,1,0,30912.89,0,0,1,SILVER,726
8513,15716420,Kelly,612,Spain,Male,39,5,170288.38,1,1,1,59601.15,0,0,4,GOLD,295
1071,15648075,Hebert,686,Germany,Female,47,5,170935.94,1,1,0,173179.79,1,1,5,GOLD,983
776,15752137,McElroy,648,France,Male,33,7,134944.0,1,1,1,117036.38,0,0,2,PLATINUM,219
9551,15721715,Fane,769,France,Female,40,9,133871.05,1,1,1,50568.02,0,0,4,PLATINUM,887
2052,15792222,Johnstone,712,France,Female,37,1,106881.5,2,0,0,169386.81,0,0,2,PLATINUM,275
9244,15815534,Guidry,505,Spain,Male,37,0,134006.39,1,1,1,93736.69,0,0,4,PLATINUM,274
9519,15714920,Balashov,585,Germany,Male,44,7,163867.86,1,1,1,112333.22,0,0,1,PLATINUM,473
4574,15693906,Abbott,645,France,Female,24,3,34547.82,1,1,1,11638.17,0,0,2,SILVER,581
3330,15684925,Vicars,850,France,Female,43,3,0.0,2,0,0,2465.8,0,0,4,GOLD,452
9085,15593499,Stevens,686,Spain,Female,47,6,0.0,1,1,0,32080.69,1,1,3,PLATINUM,510
6645,15567893,Lei,556,Germany,Male,33,3,124213.36,2,1,0,62627.55,0,0,2,GOLD,537
8821,15714832,Baker,652,Germany,Male,36,9,150956.71,1,0,0,72350.17,0,0,2,GOLD,507
5795,15694125,McElhone,669,France,Male,57,5,0.0,2,1,1,56875.76,0,0,1,GOLD,860
6226,15742172,Williamson,598,Germany,Male,32,9,123938.6,2,1,0,198894.42,0,0,5,DIAMOND,375
521,15671256,Macartney,850,France,Female,35,1,211774.31,1,1,0,188574.12,1,1,2,PLATINUM,757
6004,15579892,Doyle,708,Spain,Male,19,7,112615.86,1,1,1,4491.77,0,0,5,PLATINUM,881
1410,15814268,Franklin,444,France,Female,40,5,84350.07,1,1,0,143835.76,0,0,2,GOLD,580
9049,15640855,T'ien,729,Germany,Male,40,5,113574.61,2,1,0,103396.08,0,0,4,SILVER,995
2508,15628007,Genovese,653,France,Male,33,1,0.0,2,0,0,53379.52,0,0,4,PLATINUM,572
172,15613172,Sun,628,Germany,Male,27,5,95826.49,2,1,0,155996.96,0,1,2,SILVER,818
2321,15775888,McDonald,593,Germany,Female,38,5,85626.6,1,1,1,125079.65,0,0,2,GOLD,891
214,15594917,Miller,676,France,Female,34,1,63095.01,1,1,1,40645.81,0,0,3,SILVER,974
1583,15631072,Huie,690,France,Male,38,1,94456.0,2,0,1,55034.02,0,0,3,GOLD,240
3608,15771855,Yu,682,France,Male,37,5,0.0,2,0,1,112554.68,0,0,3,PLATINUM,897
2877,15585284,Thomson,604,Spain,Female,35,7,147285.52,1,1,1,57807.05,0,0,5,PLATINUM,1000
7099,15642391,Lettiere,621,Germany,Male,51,4,109978.83,1,0,0,177740.58,1,1,3,SILVER,387
8220,15607560,Groom,572,France,Female,39,2,0.0,2,1,1,555.28,0,0,5,PLATINUM,967
5333,15782641,Brown,710,Spain,Female,29,3,119670.18,1,1,0,188022.44,0,0,4,DIAMOND,913
2889,15658339,Pugliesi,795,Germany,Male,37,2,139265.63,2,1,1,198745.94,0,0,1,PLATINUM,504
1435,15714993,Longo,552,France,Female,41,9,124349.34,1,1,0,135635.25,0,0,3,DIAMOND,539
6880,15772618,Tyler,665,France,Male,25,7,90920.75,1,0,1,112256.57,0,0,2,GOLD,611
6297,15799480,Webb,600,France,Male,34,0,0.0,2,0,1,3756.23,0,0,2,GOLD,964
3014,15689237,Shaw,471,France,Female,27,4,0.0,2,1,0,122642.09,0,0,4,PLATINUM,346
1094,15624347,Fokine,651,France,Male,40,4,0.0,2,1,1,147715.83,0,0,5,SILVER,771
2587,15573242,Greene,691,France,Male,50,6,136953.47,1,1,1,2704.98,0,0,5,PLATINUM,469
5843,15799128,Matthews,608,Spain,Female,38,9,102406.76,1,0,1,57600.66,0,0,3,SILVER,516
9744,15609643,Furneaux,752,Germany,Male,32,9,115587.49,2,0,1,101677.46,0,0,5,DIAMOND,722
8648,15593241,Tochukwu,444,France,Male,43,3,0.0,2,1,1,159131.21,0,0,4,PLATINUM,979
4643,15657449,Chukwuma,446,Germany,Male,25,3,136202.78,1,1,0,176743.51,0,0,4,GOLD,610
8479,15643048,Mueller,639,France,Male,66,0,0.0,2,0,1,42240.54,0,0,3,SILVER,877
4572,15761775,Myers,598,Germany,Male,20,8,180293.84,2,1,1,29552.7,0,0,1,SILVER,664
9538,15780409,Egobudike,783,France,Male,40,6,0.0,2,1,0,109742.55,0,0,1,GOLD,382
7415,15802869,Ball,737,Germany,Female,45,2,99169.67,2,1,1,78650.95,0,0,5,GOLD,875
6186,15754526,Walker,699,Germany,Male,36,6,147137.74,1,1,1,33687.9,0,0,5,PLATINUM,504
3415,15734609,Skinner,657,France,Female,37,2,0.0,2,1,1,7667.48,0,0,2,DIAMOND,398
8988,15695932,Yelverton,766,Spain,Male,36,5,78381.13,1,0,1,153831.6,0,0,2,SILVER,637
4642,15786617,Arcuri,485,Germany,Male,34,3,133658.24,1,1,0,70209.83,0,0,2,SILVER,456
303,15695699,Calabrese,687,France,Male,35,8,0.0,2,1,0,10334.05,0,0,5,PLATINUM,809
1614,15674811,Kellway,739,Germany,Male,29,3,59385.98,2,1,1,105533.96,0,0,5,PLATINUM,429
8291,15731267,Rizzo,797,France,Male,37,4,75263.7,1,1,0,85801.77,0,0,4,PLATINUM,300
6558,15707242,Ibeamaka,504,Spain,Male,40,5,0.0,2,0,0,146703.36,0,0,2,SILVER,538
7472,15721569,Chialuka,658,Germany,Female,55,8,119327.93,1,0,1,119439.66,0,0,5,DIAMOND,397
3889,15576094,Sung,743,France,Male,71,0,0.0,2,0,1,29837.65,0,0,5,PLATINUM,330
5159,15789582,Macleod,587,France,Male,55,9,0.0,1,1,0,64593.07,0,0,1,GOLD,916
5611,15783816,Lori,733,France,Female,28,5,0.0,2,0,0,12761.16,0,0,5,SILVER,777
1886,15663830,De Luca,563,Spain,Male,32,6,0.0,2,1,1,19720.08,0,0,4,SILVER,574
7732,15629273,Lin,638,Germany,Male,42,8,145177.84,1,1,0,193471.74,1,1,4,PLATINUM,798
362,15696674,Robinson,643,Germany,Female,45,2,150842.93,1,0,1,2319.96,1,1,5,PLATINUM,537
3091,15779581,Bottrill,734,Spain,Female,43,3,55853.33,2,0,1,94811.85,1,1,1,PLATINUM,263
9318,15585249,Mironova,741,France,Male,42,6,106036.52,1,1,0,194686.78,1,1,4,DIAMOND,927
5705,15661626,Algeranoff,732,Germany,Female,45,6,98792.4,1,1,0,81491.7,1,1,3,GOLD,854
1987,15772601,Lu,845,Germany,Female,41,2,81733.74,2,0,0,199761.29,0,0,1,DIAMOND,359
9593,15766066,Nikitina,668,Germany,Female,28,1,124511.01,1,0,0,114258.18,0,0,1,DIAMOND,529
2478,15760294,Endrizzi,512,France,Female,41,8,145150.28,1,1,0,64869.32,1,1,4,SILVER,358
7082,15672894,McCawley,625,France,Female,36,8,129944.39,2,0,0,198914.8,0,0,1,DIAMOND,991
4184,15625592,Sal,486,France,Male,26,2,0.0,2,1,1,31399.4,0,0,4,PLATINUM,551
171,15587562,Hawkins,484,France,Female,29,4,130114.39,1,1,0,164017.89,0,0,1,GOLD,249
2636,15688637,Witt,592,France,Female,27,4,0.0,2,1,1,183569.25,0,0,5,PLATINUM,900
154,15689044,Humphries,539,France,Male,37,2,127609.59,1,1,0,98646.22,0,0,1,DIAMOND,620
8442,15677136,Okwukwe,624,France,Female,23,5,0.0,2,0,0,132418.59,0,0,5,GOLD,965
3887,15720941,Tien,710,Germany,Male,34,8,147833.3,2,0,1,1561.58,0,0,5,GOLD,916
9815,15600106,Wei,631,France,Male,36,1,0.0,2,0,0,133141.34,0,0,3,SILVER,555
8675,15719426,Cole,529,France,Male,67,8,103101.56,2,1,1,154002.02,1,1,5,PLATINUM,572
2384,15642468,Clark,697,France,Male,42,9,132739.26,2,0,0,174667.65,0,0,1,PLATINUM,222
1415,15620507,Siciliani,485,Germany,Female,30,5,156771.68,1,1,1,141148.21,0,0,5,PLATINUM,644
4591,15680167,Thomson,635,France,Female,78,6,47536.4,1,1,1,119400.08,0,0,4,GOLD,896
9718,15654222,Ogg,757,Spain,Male,30,3,145396.49,1,0,1,198341.15,0,0,5,PLATINUM,614
4309,15611699,Tao,641,France,Female,40,7,0.0,1,1,0,126996.67,0,0,4,GOLD,596
2880,15669411,Muse,750,Germany,Female,52,6,107467.56,1,1,0,126233.18,1,1,5,DIAMOND,644
3510,15729958,Wilkinson,777,France,Male,37,1,0.0,1,1,1,126837.72,0,0,2,SILVER,472
6471,15616630,Tobenna,583,Germany,Female,41,5,77647.6,1,1,0,190429.52,0,0,2,DIAMOND,866
8518,15671800,Robinson,688,France,Male,20,8,137624.4,2,1,1,197582.79,0,0,4,GOLD,742
4096,15616929,De Luca,730,Spain,Male,62,5,112181.08,1,0,1,61513.87,0,0,4,DIAMOND,916
9015,15626383,Tang,596,Spain,Male,60,7,121907.97,1,0,1,30314.04,0,0,5,GOLD,774
5482,15606397,Cameron,577,Germany,Female,44,1,152086.15,1,0,1,44719.5,1,1,4,PLATINUM,951
2402,15751336,Yao,630,Spain,Male,30,3,0.0,2,0,1,10486.69,0,0,5,PLATINUM,274
8133,15607485,Wakelin,692,Spain,Female,29,4,0.0,2,0,0,138880.24,0,0,2,DIAMOND,983
9773,15750549,Akobundu,660,Germany,Male,30,1,84440.1,2,1,1,60485.98,0,0,2,SILVER,761
85,15738751,Beit,493,France,Female,46,4,0.0,2,1,0,1907.66,0,0,1,SILVER,498
2211,15769917,Onyekachi,673,Germany,Female,34,1,127122.79,3,0,1,76703.1,0,0,5,DIAMOND,520
4072,15732430,H?,850,Spain,Female,54,4,120952.74,1,1,0,66963.15,0,0,5,SILVER,396
8706,15804064,Docherty,742,France,Female,35,2,79126.17,1,1,1,126997.53,0,0,3,DIAMOND,974
1776,15725664,Wallace,549,France,Female,38,8,107283.4,1,0,0,157442.75,0,0,4,SILVER,555
9133,15737194,Tu,635,France,Female,33,5,0.0,2,1,0,122949.71,0,0,5,DIAMOND,977
1743,15578603,Alexeieva,584,Germany,Female,54,1,77354.37,1,0,0,138192.98,1,1,5,SILVER,668
9007,15756118,T'ao,661,Spain,Male,20,8,0.0,1,1,0,110252.53,0,0,3,GOLD,330
8587,15694039,Jen,650,Germany,Female,46,9,149003.76,2,1,0,176902.83,0,0,3,GOLD,880
3350,15603465,Dunn,665,Germany,Female,45,5,155447.65,2,1,0,51871.95,1,1,4,PLATINUM,511
1112,15798424,Glover,833,Germany,Male,59,1,130854.59,1,1,1,30722.52,1,1,2,SILVER,504
6317,15765643,Hamilton,725,France,Male,37,6,124348.38,2,0,1,176984.34,0,0,5,PLATINUM,309
6248,15803633,T'ien,678,France,Female,46,1,0.0,2,0,0,82106.19,0,0,4,PLATINUM,908
2077,15780254,Gartrell,654,France,Male,40,6,0.0,1,0,0,183872.88,1,1,4,DIAMOND,720
3843,15717185,Udinese,711,France,Male,28,8,0.0,2,1,1,64286.39,0,0,2,GOLD,997
6904,15566891,Kinder,584,Germany,Female,41,3,88594.93,1,1,0,178997.89,0,0,3,SILVER,822
7727,15757617,Lewis,735,France,Male,55,6,134140.68,1,1,0,2267.88,0,0,4,DIAMOND,425
942,15676521,Y?an,696,France,Female,31,8,0.0,2,0,0,191074.11,0,0,4,SILVER,665
9485,15622370,Boyle,813,Germany,Male,30,1,116416.94,1,0,1,85808.22,0,0,1,DIAMOND,892
5229,15791925,Palermo,751,France,Male,29,10,147737.63,1,0,1,94951.27,0,0,4,PLATINUM,298
5538,15735346,Wallace,527,Germany,Female,41,10,136733.24,1,1,1,57589.29,0,0,4,DIAMOND,661
3450,15705777,Real,710,Germany,Male,49,10,129164.88,1,1,1,193266.72,0,0,5,DIAMOND,890
2645,15735263,Hsueh,736,France,Male,27,5,51522.75,1,0,1,192131.77,0,0,4,SILVER,562
4132,15738634,Yuan,533,France,Male,47,9,83347.25,1,1,1,137696.25,0,0,5,PLATINUM,418
9059,15802560,Moran,470,Spain,Female,48,6,140576.11,1,1,1,116971.05,0,0,2,DIAMOND,296
7291,15793825,Ikechukwu,536,France,Male,39,4,0.0,2,1,0,27150.35,0,0,1,PLATINUM,422
4744,15685279,Somadina,511,Spain,Female,57,8,122950.31,1,1,1,181258.76,0,0,2,GOLD,757
1553,15718779,Clark,780,France,Male,34,1,0.0,1,1,1,64804.04,0,0,1,PLATINUM,885
6485,15668629,Saunders,719,Spain,Male,44,2,0.0,2,1,0,196582.19,0,0,5,GOLD,660
7613,15599535,Howell,678,Spain,Male,28,5,138668.18,1,1,1,54144.01,0,0,1,PLATINUM,408
2296,15664543,Shaw,699,France,Male,40,7,0.0,1,0,1,152876.13,1,1,3,DIAMOND,497
75,15770811,Wallace,519,France,Male,36,9,0.0,2,0,1,145562.4,0,0,2,PLATINUM,833
3205,15603942,Hawthorn,547,Germany,Male,50,3,81290.02,3,0,1,177747.03,1,1,4,DIAMOND,899
8364,15677336,Aitken,557,Germany,Male,57,1,120043.13,1,1,0,132370.75,1,1,1,GOLD,954
7656,15594651,Milani,748,France,Male,38,4,115221.36,1,0,1,70956.75,0,0,5,PLATINUM,986
9868,15620936,Warren,787,France,Male,32,4,0.0,2,1,1,13238.93,0,0,2,PLATINUM,643
4241,15736730,Soto,634,France,Female,45,2,0.0,1,1,1,143458.31,0,0,3,DIAMOND,863
